,text,repetido,labels,labels_int
7803,Parabéns! Eu quero!,False,,
7804,Com limão mata o Corona,False,,
7805,"Conheço-a há  quase  10 anos, presente de uma amiga natural de Jandaia do Sul no Paraná,  local do alambique ! 
Gostamos (eu e um amigo do ramo)👏👏👏👏👏",False,,
7806,Essa é  das boas!!,False,,
7807,Junior Munaretti,False,,
7808,Silvio Barganian,False,,
7809,Manda uma pra mim Miguel Barreiro!,False,,
7810,"Quanto vale o show,  Lombardi?! Há haiii...",False,,
7811,"Boa tarde sou distribuidor no Rio a 13 anos do sul trabalho com a Weber haus gostaria de trabalhar com vcs, Mauro ANDARILHO da cachaça 22 999160064 abs",False,,
7812,Me desculpe mas pinga que é  pinga não se.envelhece em barril  de Carvalho.Ela fica nem.,False,,
7813,Quero experimentar,False,,
7814,EU  vou comprar uma  dessa,False,,
7815,Kleber Araujo,False,,
7816,T'aff Táfanes Olha,False,,
7817,Em termos de Cachaça  e necessário conhecer  a BREJEIRA de Barreiras de Fazendeira em Animal e a de Vanderley aí Vcs poderão falar,False,,
7818,Eita coisa boa!!,False,,
7819,Estava de férias e fui em astorga aproveitei e fui até jandaia do Sul conhecer e não sai de lá com as mãos vazias ...,False,,
7820,"Acredito que a premiação foi justa, esta cachaça realmente e ótima, uma das minhas preferidas, fico feliz em saber que no estado tem ótimas cachaça, parabéns a empresa Companheira.",False,[0. 0. 1.],2.0
7821,Se é  premiadas quantas o $tf comprou ???,False,,
7822,Rodolfo Frederico,False,,
7823,Adoroo,False,,
7824,Valor com frete,False,,
7825,Eita que coisa boa só,False,,
7826,"Conheço-a há  quase  10 anos, presente de uma amiga natural de Jandaia do Sul no Paraná,  local do alambique ! 
Gostamos (eu e um amigo do ramo)👏👏👏👏👏",False,,
7827,Vc tem meu endereço manda uma caixa pra experimentar,False,,
7828,"Quanto vale o show,  Lombardi?! Há haiii...",False,,
7829,EU  vou comprar uma  dessa,False,,
7830,"Na Cidade araucária PR-
Distribuidora irmãos Bier
Zap 41 998294875 Chopp Irmãos Bier",False,,
7831,Vcs conhecem a Motinha de Minas? A Romeira de Urupes?,False,,
7832,Quero experimentar,False,,
7833,Onde comprar,False,,
7834,Eita que coisa boa só,False,,
7835,Adoroo,False,,
7836,Verdade,False,,
7837,Edson Tetsuo Fukuda: tem jeito?,False,[0. 1. 0.],1.0
7838,Preciso provar 🍹😎,False,,
7839,Parabéns! Eu quero!,False,,
7840,Manda uma pra mim Miguel Barreiro!,False,,
7841,Boa opção!!👏🏽👍🇧🇷 de  Belém PB.,False,,
7842,T'aff Táfanes Olha,False,,
7843,Se é  premiadas quantas o $tf comprou ???,False,,
7844,Rodolfo Frederico,False,,
7845,Kleber Araujo,False,,
7846,Silvio Barganian,False,,
7847,Junior Munaretti,False,,
7848,Rogerio Areas Baier,False,,
7849,Me desculpe mas pinga que é  pinga não se.envelhece em barril  de Carvalho.Ela fica nem.,False,,
7850,Eu quero !!!,False,,
7851,Eu quero 😭,False,,
7852,Felicidades ´primo,False,,
7853,"A minha acabou
.....vou comprar sabado",False,,
7854,"Parabéns e que garrafa linda, maravilhosa!!!",False,,
7855,Nossa,False,,
7856,Um luxo !!,False,,
7857,Estou indo para Cambira semana que vem vou passar aí para conhecer está famosa cachaça,False,,
7858,"Meus cumprimentos pela qualidade reconhecida internacionalmente. É  de jandaia do Sul, Paraná.",False,,
7859,Realmente é muito boa .Parabéns primo,False,,
7860,Parabéns 🏆🏆🏆🥇,False,,
7861,Éu quêru 😂😂😂😂,False,,
7862,E o nome combina bem com muita gente que larga a mão do copo de cachaça: companheira,False,,
7863,Tim tim saúde para nós todos amém bom dia fique com A paz de Deus,False,,
7864,Como consigo uma garrafa?,False,,
7865,Onde comprar,False,,
7866,Maravilha,False,,
7867,"Parabéns por sua  ""Companheira""!
Feliz por vcs!",False,,
7868,Viva a Companheira !,False,,
7869,Onde fica o alambique e onde posso adquirir,False,,
7870,Bao tambem,False,,
7871,A cara é otima kkkkk,False,,
7872,Sem comentários e muito boa,False,,
7873,"Essa Companheira pode satisfazer todos os seus desejos... degustativos 😍- Parabéns Cachaça Companheira, brindemos!!!",False,,
7874,Parabéns!!!!!!!!,False,,
7875,"Rapaz...parece top, gostaria imensamente de degustar dessa iguaria.",False,,
7876,Um luxo !!,False,,
7877,"Boa tarde, onde se coompra esta iguaria. .abs.",False,,
7878,Tim tim saúde para nós todos amém bom dia fique com A paz de Deus,False,,
7879,Maravilha,False,,
7880,Éu quêru 😂😂😂😂,False,[0. 0. 1.],2.0
7881,O Alambiqueiro tem muito orgulho em ser parceiro da melhor cachaça Do Brasil,False,,
7882,👏👏💯,False,,
7883,...🤤,False,,
7884,Boa noite  qual o valor,False,,
7885,"Parabéns Companheira, e que linda garrafa 👏👏👏",False,,
7886,Qual valor ?,False,,
7887,Bom Dia Parabéns pela Grande conquista que deixa todos nós Paranaenses cheios de Orgulho o trabalho do campo no preparo e adubação da terra o cuidado com a cana de açúcar a pureza da Água tudo é meticulosamente cuidado para  se  chegar a está Divina Bebida Saúde!!!,False,,
7888,Onde comprar,False,,
7889,Sem comentários e muito boa,False,,
7890,Nossa,False,,
7891,"Parabéns e que garrafa linda, maravilhosa!!!",False,,
7892,Tânia Bello!!!!,False,,
7893,Luis Gaya Gaia,False,,
7894,"Tenho comprado na loja em anexo ao alambique  , Jandaia do Sul saída para Bom Sucesso km 03.",False,,
7895,"Qual é o preço desta companheira do centro,da Garrafa quadrada",False,,
7896,Me lembram a Teresa,False,,
7897,Lidiane Regina,False,,
7898,"Onde vende???
Pode fornecer preço???
É para consumo próprio.",False,,
7899,Eu quero aonde vende,False,,
7900,Lidiane Spachini Siqueira,False,,
7901,Top,False,,
7902,Essa é boa,False,,
7903,Onde fica a loja . Gostaria de conhecer,False,,
7904,A empresa poderia sortear um barril. Tony,False,,
7905,Qual o valor,False,,
7906,REI DO COPAO agradece,False,,
7907,Qual o custo,False,,
7908,ESSA CACHAÇA ME INTERESSA,False,,
7909,Erika Érika Martins,False,,
7910,Em que rede de super mercado está a venda,False,,
7911,Já vi no site,False,,
7912,Quanto custa pra ter esse prazer? E como faço para obter?,False,,
7913,Boa tarde onde eu encontro obrigada,False,,
7914,Qual o valor dessa preciosidade??,False,,
7915,😘,True,,
7916,Deve ser uma delícia,False,,
7917,👍,True,,
7918,Dos Deuses!,False,,
7919,Deve ser boa,False,,
7920,Valdemir Santos,False,,
7921,👍👏,False,,
7922,Cachaça não envelhece amigo.,False,,
7923,Mateus Angelo olha o jubi😎,False,,
7924,😋😋,False,,
7925,"Onde encontro?.
Qual o preço?",False,,
7926,👏👏👏Éeee realmente essa cachaça é tóoop dmaaaiiisss da conta sô #SUCESSOCEMPRE #Marcos Vinny II,False,,
7927,Onde encontro?,False,,
7928,Eu quero,False,,
7929,Tem uma boa em jaborandi SP vem experimentar tem vários tonéis de madeiras,False,,
7930,Realmente muuuito boa!,False,,
7931,Mauro Paganotto,False,,
7932,Deu agua na boca .. Uu preciso experimentar,False,,
7933,👏👏🙏,False,,
7934,Quero experimentar.,False,,
7935,Muito bom,False,,
7936,Parabéns!👏👏👏👏👏,False,,
7937,Merecido,False,,
7938,"Parabéns, precisamos de ótimas cachaças sim",False,,
7939,Companheira é Companheira ...,False,,
7940,🥰🥰🥰🥰,False,,
7941,Eu quero onde encontro ?,False,,
7942,Ainda não vi aqui em belo horizonte,False,,
7943,Cachaça chique.,False,,
7944,"Se estiver na região, vale a pena conferir!",False,,
7945,Essa é boa demais!,False,,
7946,Não falam o endereço,False,,
7947,Onde encontro,False,,
7948,Eu quero onde tem,False,,
7949,"Felicitações pela nossa cachaça brasileira , cada dia com muito mais qualidades ...",False,,
7950,Onde vende?quanto?,False,,
7951,Onde fica o alambique??,False,,
7952,Marival Grillo,False,[0. 1. 0.],1.0
7953,A próxima que for em Jandaia quero visitar... Acredito ser a melhor do Brasillllll.,False,,
7954,Cachaça companheira muito boa,False,,
7955,Essa é boa,False,,
7956,"Essa é genuína, não é gópi cupanhero!",False,,
7957,Juliano Martins da Costa,False,,
7958,E deliciosa,False,,
7959,Uau que coisa boa.,False,,
7960,Espero amostra🤭😋,False,,
7961,Chou,False,,
7962,"Aguardo amostra,
Grato.",False,,
7963,"Só compro pelo site.
Qual o valor??",False,,
7964,Essa é dás boas.,False,,
7965,Maravilhosa,False,,
7966,Parece maravilhosa 😍,False,,
7967,Enilson Gaspar de Souza,False,,
7968,Rodrigo Moreira Morgan,False,,
7969,Com certeza deve ser uma cachaça maravilhosa.,False,,
7970,Da um gole aí amigo!,False,,
7971,Boa,False,,
7972,Gostosa muito boa mesmo👏👏👏,False,,
7973,Eu quero,False,,
7974,"Gostei, acho que vou querer uma para compor o bar do meu escritório. 🙂",False,,
7975,👏👏👏,False,,
7976,QUERO ESPIRIMENTA E DE GOSTA ESTÁ  PINGA SABE QUE EU ENTENDO  DE UMA BOA CACHAÇA  MANDA PRA MIM  EU MESMO  VENDO PRA TI,False,[0. 0. 1.],2.0
7977,Olha Bianca Gomes  Sandra Silva André Foreste,False,,
7978,Delícia....,False,,
7979,Qual valor???,False,,
7980,Aff deu agua na boca,False,,
7981,Adoro,False,,
7982,Leonardo Garcia,False,,
7983,Vende já!!!,False,,
7984,Márcio Bernardes,False,,
7985,"Bela garrafa. Arte exterior que acolhe esta cachaça excepcional, arte armazenada no interior.",False,,
7986,Adoro uhuuuuuu 👍✌🍷💯,False,,
7987,👏👏👏essa é tóoop dmaaaiiisss da conta sô #SUCESSOCEMPRE #Marcos Vinny II,False,,
7988,"Ciao siamo a casa  a Treviso in Italia, assieme ai tuoi prodotti !!!!!!!cachaça che bontà 😋",False,,
7989,Aí Maria Dardania Lucinda e Davidson Cruz CF tô morta 😂😂😂😂,False,,
7990,Parabéns Natanael !,False,,
7991,Adoro,False,,
7992,👏👏👏,False,,
7993,Parabéns Natanael!!!,False,,
7994,Vai começar sobrar vinho na França...,False,,
7995,"Vou ter que comprar para experimentar, pois só ouço falar bem desta cachaça.",False,,
7996,Júnior Junior Munaretti,False,,
7997,Ulala  !,False,,
7998,Isabella Lopes,False,,
7999,"Cachaça especial,eu já degustei e aprovei, recomendo 👏👏👏👏",False,,
8000,Nao conheço.  Boa mesmo?,False,,
8001,Adoro,False,,
8002,Muito boa apresentação 👏👏👏👍,False,,
8003,"Esperamos você Joao Domingos, teremos muita história para conter. Forte abraço, um ótimo 2020 e até breve.",False,,
8004,Top das top...,False,,
8005,Hoje passei lá em jandaia comprei uma ke cachaça de eliteee,False,,
8006,João Firmo Francisco Sousas,False,,
8007,Consigo comprar por algum site via postal,False,,
8008,cachaça tudo de bom,False,,
8009,Só resta saber com que produto ela e fermentada ai vou dizer se é boa ou não,False,,
8010,Onde posso comprar. Sou de Barueri SP?,False,,
8011,Deu água na boca.,False,,
8012,O K Pode preparar 2 litros bem purinha para molhar a Guéla,False,,
8013,Geraldo Vignoli David José Cardoso Maia Massao Choshi,False,,
8014,Bom dia gente!!! Feliz 2020 pra todos.,False,,
8015,Glaciele Bento,False,,
8016,Fabio Amorim,False,,
8017,"Eu me lembro desta Cachaça,se for a mesma tinha outro nome.Conheci Bom Sucesso em 1950,tina poucas casas,naquela época tinha uma pinga,era Humaitá,sabe,deixa assim,vou pessoalmente conhecer esta beleza de Cachaça.",False,,
8018,Moro em São José dos campos SP e num passeio no Paraná fui visitar e comprar algumas gatinhas para um amigo....,False,,
8019,Elaine Soares,False,,
8020,Cachaça é melhor que cerveja!,False,,
8021,"DIFÍCIL PRA IR ATÉ AÍ,  FICA MUITO LONGE DE CASA, E POR AQUI NÃO TEMOS A CACHAÇA COMPANHEIRA, ME CONTENTO COM AS QUE TENHO POR AQUI. ADORO UMA BOA CACHAÇA.",False,,
8022,Fermentada com amor de quem faz. Tá não importa a cor da terra.,False,,
8023,Um feliz ano novo muita saúde e paz o resto à gente corre atrás abraços,False,,
8024,Feliz Ano Novo a todos!,False,,
8025,"Letícia Lopes, olha esse de menta",False,,
8026,Adoro drinks!,False,,
8027,Rita Sala Rafaela Leopoldo,False,,
8028,Adega Colonial,False,,
8029,Tá serto!!! Kkkkk,False,,
8030,Olha isso Amor Rosana Ghiraldi👆diaaaaa🌹💋❤️🙏,False,[0. 0. 1.],2.0
8031,Maíra Fernando Klagenberg,False,,
8032,Paty RGomes,False,,
8033,"Edna TimoteoEdna
Jaziel Justino JuniorJaziel
Zenaide Rodrigues Costae
Rosangela BatistaFurtadoFurtado",False,,
8034,Bodegasbar Janusa Barancelli,False,,
8035,"Muito bom    
Istagram funil.bartender.18",False,,
8036,Laura Padovini Pavão,False,,
8037,Paula Kuhn Ramos,False,,
8038,Aí Brenda Carla😂😂😂😂,False,,
8039,"Léo e Leopoldo Adriana...Isabella Dartora..... Ana Caroline Wendland..
 Ana Julia Dalposso.",False,,
8040,Andreza Padovini,False,,
8041,Jeniffer Duarte Douglas Fornazari,False,,
8042,Humm. muito bom 👏🏽👏🏽👏🏽,False,,
8043,Camila Veruska,False,,
8044,Mariana Aparecida,False,,
8045,Aí está as dicas com deliciosos trinks,False,,
8046,Guerino Pavão Junior,False,,
8047,@ Ronaldo Reis,False,,
8048,Regis Carvalho,False,,
8049,Valdemir Santos,False,,
8050,Paula Lima,False,,
8051,Regis Carvalho,False,,
8052,Paty RGomes,False,,
8053,Guerino Pavão Junior,False,,
8054,Pedro Augusto de Barros,False,,
8055,Romualdo Fontes,False,,
8056,Luana Plazas,False,,
8057,Mariana Aparecida,False,,
8058,Vitor Sousa,False,,
8059,Luana Greque,False,,
8060,Valdemir Santos,False,,
8061,Camila Veruska,False,,
8062,Bodegasbar Janusa Barancelli,False,,
8063,Laura Padovini Pavão,False,,
8064,Andreza Padovini,False,,
8065,Adega Colonial,False,,
8066,Rita Sala Rafaela Leopoldo,False,,
8067,Orlando R. Garcia Liporini Renan Liporini,False,,
8068,"Caique Morilha,Julia Melo Renesto",False,,
8069,Com a cachaça companheira eu me divirto à noite inteira  !,False,,
8070,Muito boa. Parabéns.....,False,,
8071,Não conheço nem e bom eu conhecer.Se não eu mudo pra la só para degustar a cachaça kkkkkkkkkkkkk,False,,
8072,Recomendo ...,False,,
8073,Qualquer dia eu vou conhecer,False,,
8074,Simmmnm.....cachaça de qualidade.....tive em jandaia do sul....comprei uma,False,,
8075,Sempre gostei e gosto de uma cachacinha as artesanais são especiais,False,,
8076,Aonde fica este alambique que eu quero ir lá tomar uma manda o endereço para mim.,False,,
8077,Sim já até tomei da boa ai de parabéns até no atendimento,False,,
8078,"Não conheço, mas pretendo ir em breve.",False,,
8079,Onde fica passa o endereço,False,,
8080,"Aí,  vamos que vamos, provar dessa deliciosa  cachaça diretamente do alambique, como voltarei pra casa depois?  kkkkk grato pelo convite.  Valeu vossa divulgação!",False,,
8081,Essa eu recomendo...muito boa.,False,,
8082,Passo sempre em frente tenho cachaça daí e ainda não conheço o alambique pessoalmente,False,,
8083,Simplesmente amo cachaça. E as artesanais são as minhas favoritas. Gostaria muito de degustar uma companheira. Hora que der farei uma visita.,False,,
8084,"Olha,o Alambique não,maz a cachaça é muito boa.",False,,
8085,Essa sim desce redondo,False,,
8086,pensa numa cachaça Boa,False,,
8087,Gostei 😋😋parabéns,False,,
8088,Super recomendo...Lugar top 😁...produtos de qualidade 🤩,False,,
8089,"Delicia , muito boa",False,,
8090,Vai ta aberto amanha,False,,
8091,Adorei a leitura sobre o assunto qualquer hora passo aí,False,,
8092,"Feita no Vale do Ivaí, com todo requinte histórico desta cultura  do sertão  do Paraná, que tem na cachaça, momento de encontro dos amigos e das famílias. Parabéns!",False,,
8093,Em que cidade é a cachaça companheira,False,,
8094,Farei uma visita sem dúvida logo logo,False,,
8095,Farei uma visita sem dúvida logo logo,False,,
8096,Sim já até tomei da boa ai de parabéns até no atendimento,False,,
8097,Aonde é  essa delícia  conta pra nois,False,[0. 0. 1.],2.0
8098,Simmmnm.....cachaça de qualidade.....tive em jandaia do sul....comprei uma,False,,
8099,Qualquer dia eu vou conhecer,False,,
8100,Vale a pena! Recomendo!,False,,
8101,Produto excelente. Nota 10,False,,
8102,Vai ta aberto amanha,False,,
8103,pensa numa cachaça Boa,False,[0. 0. 1.],2.0
8104,Sim todo mês vou buscar uma,False,,
8105,Já visitei esse alambique. Lá tem uma cachaça tipo exportação que é top. Não deve nada às melhores do Brasil.,False,,
8106,Essa sim desce redondo,False,,
8107,Adorei a leitura sobre o assunto qualquer hora passo aí,False,,
8108,Opa hora k passar por la vou comprar,False,,
8109,Muito boa. Parabéns.....,False,,
8110,Recomendo ...,False,,
8111,Gostei 😋😋parabéns,False,,
8112,"Excelente, muito boa",False,,
8113,"Delicia , muito boa",False,,
8114,Essa eu recomendo...muito boa.,False,,
8115,Ainda não,False,,
8116,Que legal.....,False,,
8117,Conheço,False,,
8118,"Sim conheço,",False,,
8119,Ummmmmdelicia,False,,
8120,Nossa adoro  uma caipirinha,False,,
8121,Queria conhecer.,False,,
8122,Onde fica?,False,,
8123,Não.,False,,
8124,Não conheço,False,[0. 1. 0.],1.0
8125,Onde fica?,False,,
8126,Onde fica?,False,,
8127,"Conheço varias do Brasil todo......sugiro que conheçam.
Adeus Rivotril......kkkkkk",False,,
8128,"Bom de  mais. 
cachaça top",False,,
8129,"Eu ai, não vai prestar😉😉😉",False,,
8130,Viche conheço muito 👏👏👏😘,False,,
8131,Pinga muito boa,False,,
8132,Fica aonde preciso saber,False,,
8133,O Marcos precisa conhecer!!!,False,,
8134,Onde fica?,False,,
8135,Onde é isso,False,,
8136,Esta é de excelência,False,,
8137,Gostaria de conhecer,False,,
8138,Vou logo,False,,
8139,conheco a caldeirao,False,,
8140,Tem que ir antes do Paulo senão não sobra nada kkk,False,,
8141,"Vale a pena conhecer, provei a Companheira e levei 02 garrafas da Gatinha .muito boa.",False,,
8142,"Bora lá experimentar. Antigamente eu sempre comprava cachaça lá, agora faz tempo que não vou lá",False,,
8143,"Não conheço . Mas se pudesse beber ia tomar um porre . Quando eu bebia  "" socialmente "" eu bebia era cachaça .",False,,
8144,Está  cachaça  muito boa más  tomei um litro de uma ves me Fes  MAL,False,,
8145,ONTEM MESMO ESTIVE VISITANDO E COMPRANDO UMA BOA CACHAÇA. VALEU A PENA.,False,,
8146,"Conheço bem, vale a pena degustar primeira qualidade, família muito gentil, parabéns Sr. Bonincontro",False,,
8147,Semprw vou para Kalore e passo em frente mas sempre de domingo Vou um dia se sábado para visitar,False,,
8148,Onde fica amigo Paulo.,False,,
8149,Onde fica esse alanbique,False,,
8150,Expolondrina 2020 vc estarão aqui ?,False,,
8151,"Neli cristiane Barreto gomes , Davi soares",False,,
8152,Essa e da boa tô tomando muito,False,,
8153,"Santa Mariana Pra tem uma também, com premiação internacional.",False,,
8154,Vixi tem muita gente que gosta de pinga em kkkk,False,,
8155,"Kasão Guilhermino, é onde passamos há algum tempo... Precisamos visitar",False,,
8156,Henrique Ruziska. O alambique fica em Jandaia do Sul.,False,,
